Plot Title: Ambient HNT Field,,,,,,,,
479,6/2/2018 15:52,33.843,21.273,,,,,
480,6/2/2018 15:57,33.217,22.674,,,,,
481,6/2/2018 16:02,32.415,23.099,,,,,
482,6/2/2018 16:07,32.569,23.981,,,,,
483,6/2/2018 16:12,32.492,20.913,,,,,
484,6/2/2018 16:17,32.569,21.063,,,,,
485,6/2/2018 16:22,32.595,22.28,,,,,
486,6/2/2018 16:27,32.26,22.904,,,,,
487,6/2/2018 16:32,32.595,23.351,,,,,
488,6/2/2018 16:37,32.415,22.974,,,,,
489,6/2/2018 16:42,32.802,23.315,,,,,
490,6/2/2018 16:47,32.647,21.966,,,,,
491,6/2/2018 16:52,32.906,23.828,,,,,
492,6/2/2018 16:57,33.191,22.095,,,,,
493,6/2/2018 17:02,33.139,21.921,,,,,
494,6/2/2018 17:07,32.983,18.382,,,,,
495,6/2/2018 17:12,32.055,20.717,,,,,
496,6/2/2018 17:17,31.594,21.529,,,,,
497,6/2/2018 17:22,31.594,20.512,,,,,
498,6/2/2018 17:27,31.466,20.498,,,,,
499,6/2/2018 17:32,31.186,21.974,,,,,
500,6/2/2018 17:37,31.211,21.686,,,,,
501,6/2/2018 17:42,30.881,21.706,,,,,
502,6/2/2018 17:47,30.603,22.517,,,,,
503,6/2/2018 17:52,30.527,23.503,,,,,
504,6/2/2018 17:57,30.149,22.792,,,,,
505,6/2/2018 18:02,29.922,22.974,,,,,
506,6/2/2018 18:07,29.747,24.365,,,,,
507,6/2/2018 18:12,29.296,24.186,,,,,
508,6/2/2018 18:17,28.822,25.228,,,,,
509,6/2/2018 18:22,28.029,26.632,,,,,
510,6/2/2018 18:27,27.265,27.564,,,,,
511,6/2/2018 18:32,27.118,27.999,,,,,
512,6/2/2018 18:37,27.29,28.932,,,,,
513,6/2/2018 18:42,27.019,28.812,,,,,
514,6/2/2018 18:47,26.823,30.302,,,,,
515,6/2/2018 18:52,26.31,30.054,,,,,
516,6/2/2018 18:57,25.871,30.039,,,,,
517,6/2/2018 19:02,25.531,30.343,,,,,
518,6/2/2018 19:07,25.142,29.566,,,,,
519,6/2/2018 19:12,24.755,30.381,,,,,
520,6/2/2018 19:17,24.561,31.783,,,,,
521,6/2/2018 19:22,24.344,32.069,,,,,
522,6/2/2018 19:27,24.103,32.87,,,,,
523,6/2/2018 19:32,23.91,33.824,,,,,
524,6/2/2018 19:37,23.645,32.551,,,,,
525,6/2/2018 19:42,23.453,33.748,,,,,
526,6/2/2018 19:47,23.261,34.377,,,,,
527,6/2/2018 19:52,23.021,35.152,,,,,
528,6/2/2018 19:57,22.757,36.151,,,,,
529,6/2/2018 20:02,22.469,37.296,,,,,
530,6/2/2018 20:07,22.182,39.041,,,,,
531,6/2/2018 20:12,21.847,38.929,,,,,
532,6/2/2018 20:17,21.608,40.763,,,,,
533,6/2/2018 20:22,21.25,41.816,,,,,
534,6/2/2018 20:27,20.94,42.641,,,,,
535,6/2/2018 20:32,20.583,43.977,,,,,
536,6/2/2018 20:37,20.154,45.08,,,,,
537,6/2/2018 20:42,19.844,46.003,,,,,
538,6/2/2018 20:47,19.487,46.49,,,,,
539,6/2/2018 20:52,19.297,47.364,,,,,
540,6/2/2018 20:57,19.107,47.956,,,,,
541,6/2/2018 21:02,18.917,48.703,,,,,
542,6/2/2018 21:07,18.75,49.174,,,,,
543,6/2/2018 21:12,18.56,49.607,,,,,
544,6/2/2018 21:17,18.393,50.115,,,,,
545,6/2/2018 21:22,18.322,50.885,,,,,
546,6/2/2018 21:27,18.06,51.506,,,,,
547,6/2/2018 21:32,17.965,52.355,,,,,
548,6/2/2018 21:37,17.941,53.268,,,,,
549,6/2/2018 21:42,17.68,53.579,,,,,
550,6/2/2018 21:47,17.632,54.482,,,,,
551,6/2/2018 21:52,17.347,54.477,,,,,
552,6/2/2018 21:57,17.252,55.183,,,,,
553,6/2/2018 22:02,17.228,55.83,,,,,
554,6/2/2018 22:07,17.18,56.127,,,,,
555,6/2/2018 22:12,17.037,56.466,,,,,
556,6/2/2018 22:17,16.942,56.691,,,,,
557,6/2/2018 22:22,16.871,57.129,,,,,
558,6/2/2018 22:27,16.871,57.635,,,,,
559,6/2/2018 22:32,16.799,57.767,,,,,
560,6/2/2018 22:37,16.704,58.123,,,,,
561,6/2/2018 22:42,16.537,58.179,,,,,
562,6/2/2018 22:47,16.561,58.699,,,,,
563,6/2/2018 22:52,16.633,59.102,,,,,
564,6/2/2018 22:57,16.68,59.243,,,,,
565,6/2/2018 23:02,16.704,59.349,,,,,
566,6/2/2018 23:07,16.633,59.522,,,,,
567,6/2/2018 23:12,16.371,59.112,,,,,
568,6/2/2018 23:17,16.371,59.615,,,,,
569,6/2/2018 23:22,16.275,59.61,,,,,
570,6/2/2018 23:27,16.18,59.79,,,,,
571,6/2/2018 23:32,16.061,59.762,,,,,
572,6/2/2018 23:37,16.037,60.071,,,,,
573,6/2/2018 23:42,16.061,60.479,,,,,
574,6/2/2018 23:47,15.965,60.562,,,,,
575,6/2/2018 23:52,15.822,60.477,,,,,
576,6/2/2018 23:57,15.798,60.617,,,,,
577,6/3/2018 0:02,15.798,60.769,,,,,
578,6/3/2018 0:07,15.846,61.19,,,,,
579,6/3/2018 0:12,15.751,61.166,,,,,
580,6/3/2018 0:17,15.703,61.24,,,,,
581,6/3/2018 0:22,15.727,61.472,,,,,
582,6/3/2018 0:27,15.942,61.995,,,,,
583,6/3/2018 0:32,15.918,61.884,,,,,
584,6/3/2018 0:37,15.798,61.812,,,,,
585,6/3/2018 0:42,15.464,61.502,,,,,
586,6/3/2018 0:47,15.44,62.027,,,,,
587,6/3/2018 0:52,15.345,62.033,,,,,
588,6/3/2018 0:57,15.297,62.16,,,,,
589,6/3/2018 1:02,15.44,62.725,,,,,
590,6/3/2018 1:07,15.536,62.879,,,,,
591,6/3/2018 1:12,15.56,62.821,,,,,
592,6/3/2018 1:17,15.464,62.789,,,,,
593,6/3/2018 1:22,15.56,63.306,,,,,
594,6/3/2018 1:27,15.44,63.133,,,,,
595,6/3/2018 1:32,15.393,63.325,,,,,
596,6/3/2018 1:37,15.369,63.422,,,,,
597,6/3/2018 1:42,15.178,63.173,,,,,
598,6/3/2018 1:47,15.058,63.254,,,,,
599,6/3/2018 1:52,14.867,63.207,,,,,
600,6/3/2018 1:57,14.628,62.857,,,,,
601,6/3/2018 2:02,14.436,62.831,,,,,
602,6/3/2018 2:07,14.364,63.213,,,,,
603,6/3/2018 2:12,14.436,63.501,,,,,
604,6/3/2018 2:17,14.436,63.573,,,,,
605,6/3/2018 2:22,14.412,63.506,,,,,
606,6/3/2018 2:27,14.364,63.607,,,,,
607,6/3/2018 2:32,14.364,63.698,,,,,
608,6/3/2018 2:37,14.46,63.881,,,,,
609,6/3/2018 2:42,14.388,63.804,,,,,
610,6/3/2018 2:47,14.412,64.041,,,,,
611,6/3/2018 2:52,14.436,64.149,,,,,
612,6/3/2018 2:57,14.364,63.958,,,,,
613,6/3/2018 3:02,14.364,64.146,,,,,
614,6/3/2018 3:07,14.436,64.418,,,,,
615,6/3/2018 3:12,14.46,64.452,,,,,
616,6/3/2018 3:17,14.388,64.39,,,,,
617,6/3/2018 3:22,14.364,64.453,,,,,
618,6/3/2018 3:27,14.316,64.386,,,,,
619,6/3/2018 3:32,14.22,64.445,,,,,
620,6/3/2018 3:37,14.244,64.674,,,,,
621,6/3/2018 3:42,14.196,64.744,,,,,
622,6/3/2018 3:47,14.148,64.675,,,,,
623,6/3/2018 3:52,14.125,64.7,,,,,
624,6/3/2018 3:57,14.029,64.642,,,,,
625,6/3/2018 4:02,13.981,64.633,,,,,
626,6/3/2018 4:07,13.909,64.648,,,,,
627,6/3/2018 4:12,13.837,64.722,,,,,
628,6/3/2018 4:17,13.765,64.582,,,,,
629,6/3/2018 4:22,13.596,64.369,,,,,
630,6/3/2018 4:27,13.428,64.406,,,,,
631,6/3/2018 4:32,13.187,63.977,,,,,
632,6/3/2018 4:37,13.139,64.375,,,,,
633,6/3/2018 4:42,13.115,64.607,,,,,
634,6/3/2018 4:47,13.212,64.817,,,,,
635,6/3/2018 4:52,13.187,64.706,,,,,
636,6/3/2018 4:57,13.212,64.836,,,,,
637,6/3/2018 5:02,13.236,64.812,,,,,
638,6/3/2018 5:07,13.139,64.716,,,,,
639,6/3/2018 5:12,13.163,64.983,,,,,
640,6/3/2018 5:17,13.067,64.77,,,,,
641,6/3/2018 5:22,13.139,65.008,,,,,
642,6/3/2018 5:27,13.236,65.166,,,,,
643,6/3/2018 5:32,13.212,65.072,,,,,
644,6/3/2018 5:37,13.139,64.93,,,,,
645,6/3/2018 5:42,13.163,65.122,,,,,
646,6/3/2018 5:47,13.187,65.237,,,,,
647,6/3/2018 5:52,13.212,65.211,,,,,
648,6/3/2018 5:57,13.236,65.307,,,,,
649,6/3/2018 6:02,13.212,65.272,,,,,
650,6/3/2018 6:07,13.212,65.272,,,,,
651,6/3/2018 6:12,13.139,65.127,,,,,
652,6/3/2018 6:17,13.236,65.409,,,,,
653,6/3/2018 6:22,13.284,65.542,,,,,
654,6/3/2018 6:27,13.404,65.662,,,,,
655,6/3/2018 6:32,13.572,65.775,,,,,
656,6/3/2018 6:37,13.644,65.697,,,,,
657,6/3/2018 6:42,13.765,65.736,,,,,
658,6/3/2018 6:47,13.861,65.737,,,,,
659,6/3/2018 6:52,14.053,65.912,,,,,
660,6/3/2018 6:57,14.316,66.167,,,,,
661,6/3/2018 7:02,14.436,66.032,,,,,
662,6/3/2018 7:07,14.675,66.184,,,,,
663,6/3/2018 7:12,15.01,66.484,,,,,
664,6/3/2018 7:17,15.297,66.568,,,,,
665,6/3/2018 7:22,15.512,66.502,,,,,
666,6/3/2018 7:27,15.751,66.385,,,,,
667,6/3/2018 7:32,16.18,66.348,,,,,
668,6/3/2018 7:37,17.061,67.507,,,,,
669,6/3/2018 7:42,17.228,67.503,,,,,
670,6/3/2018 7:47,17.489,67.243,,,,,
671,6/3/2018 7:52,17.656,67.056,,,,,
672,6/3/2018 7:57,17.823,66.1,,,,,
673,6/3/2018 8:02,18.274,65.702,,,,,
674,6/3/2018 8:07,18.798,65.96,,,,,
675,6/3/2018 8:12,18.964,65.662,,,,,
676,6/3/2018 8:17,20.13,65.314,,,,,
677,6/3/2018 8:22,21.776,62.997,,,,,
678,6/3/2018 8:27,23.381,54.445,,,,,
679,6/3/2018 8:32,25.118,47.599,,,,,
680,6/3/2018 8:37,28.004,44.038,,,,,
681,6/3/2018 8:42,29.296,36.333,,,,,
682,6/3/2018 8:47,29.496,31.109,,,,,
683,6/3/2018 8:52,30.249,31.203,,,,,
684,6/3/2018 8:57,31.262,28.658,,,,,
685,6/3/2018 9:02,31.978,26.672,,,,,
686,6/3/2018 9:07,33.373,26.311,,,,,
687,6/3/2018 9:12,34.237,23.704,,,,,
688,6/3/2018 9:17,35.377,24.307,,,,,
689,6/3/2018 9:22,35.725,23.482,,,,,
690,6/3/2018 9:27,36.209,22.45,,,,,
691,6/3/2018 9:32,36.372,20.864,,,,,
692,6/3/2018 9:37,36.67,18.682,,,,,
693,6/3/2018 9:42,37.079,18.56,,,,,
694,6/3/2018 9:47,37.793,17.3,,,,,
695,6/3/2018 9:52,37.848,15,,,,,
696,6/3/2018 9:57,37.931,15,,,,,
697,6/3/2018 10:02,38.264,15,,,,,
698,6/3/2018 10:07,37.655,15,,,,,
699,6/3/2018 10:12,37.161,15,,,,,
700,6/3/2018 10:17,37.161,15,,,,,
701,6/3/2018 10:22,36.643,15,,,,,
702,6/3/2018 10:27,36.915,15,,,,,
703,6/3/2018 10:32,36.997,15,,,,,
704,6/3/2018 10:37,37.738,15,,,,,
705,6/3/2018 10:42,37.986,15,,,,,
706,6/3/2018 10:47,38.347,15,,,,,
707,6/3/2018 10:52,39.272,15,,,,,
708,6/3/2018 10:57,40.239,15,,,,,
709,6/3/2018 11:02,40.125,15,,,,,
710,6/3/2018 11:07,40.498,15,,,,,
711,6/3/2018 11:12,40.815,15,,,,,
712,6/3/2018 11:17,41.484,15,,,,,
713,6/3/2018 11:22,41.836,15,,,,,
714,6/3/2018 11:27,41.279,15,,,,,
715,6/3/2018 11:32,41.865,15,,,,,
716,6/3/2018 11:37,41.63,15,,,,,
717,6/3/2018 11:42,41.983,15,,,,,
718,6/3/2018 11:47,42.368,15,,,,,
719,6/3/2018 11:52,43.115,15,,,,,
720,6/3/2018 11:57,43.055,15,,,,,
721,6/3/2018 12:02,42.16,15,,,,,
722,6/3/2018 12:07,42.755,15,,,,,
723,6/3/2018 12:12,42.995,15,,,,,
724,6/3/2018 12:17,43.115,15,,,,,
725,6/3/2018 12:22,43.902,15,,,,,
726,6/3/2018 12:27,43.659,15,,,,,
727,6/3/2018 12:32,43.963,15,,,,,
728,6/3/2018 12:37,43.507,15,,,,,
729,6/3/2018 12:42,42.875,15,,,,,
730,6/3/2018 12:47,43.145,15,,,,,
731,6/3/2018 12:52,43.963,15,,,,,
732,6/3/2018 12:57,43.085,15,,,,,
733,6/3/2018 13:02,43.115,15,,,,,
734,6/3/2018 13:07,42.785,15,,,,,
735,6/3/2018 13:12,43.568,15,,,,,
736,6/3/2018 13:17,43.085,15,,,,,
737,6/3/2018 13:22,42.16,15,,,,,
738,6/3/2018 13:27,42.636,15,,,,,
739,6/3/2018 13:32,43.175,15,,,,,
740,6/3/2018 13:37,42.279,15,,,,,
741,6/3/2018 13:42,42.546,15,,,,,
742,6/3/2018 13:47,41.954,15,,,,,
743,6/3/2018 13:52,42.249,15,,,,,
744,6/3/2018 13:57,42.22,15,,,,,
745,6/3/2018 14:02,42.606,15,,,,,
746,6/3/2018 14:07,42.368,15,,,,,
747,6/3/2018 14:12,41.924,15,,,,,
748,6/3/2018 14:17,42.368,15,,,,,
749,6/3/2018 14:22,42.042,15,,,,,
750,6/3/2018 14:27,41.806,15,,,,,
751,6/3/2018 14:32,42.042,15,,,,,
752,6/3/2018 14:37,42.308,15,,,,,
753,6/3/2018 14:42,42.101,15,,,,,
754,6/3/2018 14:47,41.396,15,,,,,
755,6/3/2018 14:52,41.865,15,,,,,
756,6/3/2018 14:57,42.457,15,,,,,
757,6/3/2018 15:02,41.777,15,,,,,
758,6/3/2018 15:07,41.484,15,,,,,
759,6/3/2018 15:12,40.844,15,,,,,
760,6/3/2018 15:17,40.902,15,,,,,
761,6/3/2018 15:22,41.163,15,,,,,
762,6/3/2018 15:27,40.526,15,,,,,
763,6/3/2018 15:32,40.989,15,,,,,
764,6/3/2018 15:37,40.555,15,,,,,
765,6/3/2018 15:42,40.354,15,,,,,
766,6/3/2018 15:47,40.182,15,,,,,
767,6/3/2018 15:52,40.469,15,,,,,
768,6/3/2018 15:57,40.268,15,,,,,
769,6/3/2018 16:02,39.64,15,,,,,
770,6/3/2018 16:07,39.47,15,,,,,
771,6/3/2018 16:12,39.075,15,,,,,
772,6/3/2018 16:17,39.47,15,,,,,
773,6/3/2018 16:22,39.725,15,,,,,
774,6/3/2018 16:27,39.272,15,,,,,
775,6/3/2018 16:32,39.3,15,,,,,
776,6/3/2018 16:37,38.57,15,,,,,
777,6/3/2018 16:42,38.403,15,,,,,
778,6/3/2018 16:47,38.153,15,,,,,
779,6/3/2018 16:52,38.375,15,,,,,
780,6/3/2018 16:57,38.626,15,,,,,
781,6/3/2018 17:02,38.738,15,,,,,
782,6/3/2018 17:07,38.626,15,,,,,
783,6/3/2018 17:12,38.626,15,,,,,
784,6/3/2018 17:17,38.878,15,,,,,
785,6/3/2018 17:22,39.019,15,,,,,
786,6/3/2018 17:27,38.319,15,,,,,
787,6/3/2018 17:32,38.514,15,,,,,
788,6/3/2018 17:37,38.626,15,,,,,
789,6/3/2018 17:42,38.153,15,,,,,
790,6/3/2018 17:47,37.848,15,,,,,
791,6/3/2018 17:52,37.49,15,,,,,
792,6/3/2018 17:57,37.325,15,,,,,
793,6/3/2018 18:02,36.969,15,,,,,
794,6/3/2018 18:07,36.399,15,,,,,
795,6/3/2018 18:12,34.792,15,,,,,
796,6/3/2018 18:17,32.518,15,,,,,
797,6/3/2018 18:22,30.78,15.835,,,,,
798,6/3/2018 18:27,30.199,18.787,,,,,
799,6/3/2018 18:32,29.696,19.977,,,,,
800,6/3/2018 18:37,29.696,20.146,,,,,
801,6/3/2018 18:42,29.646,21.798,,,,,
802,6/3/2018 18:47,29.496,23.182,,,,,
803,6/3/2018 18:52,29.246,22.991,,,,,
804,6/3/2018 18:57,28.947,24.922,,,,,
805,6/3/2018 19:02,28.45,25.48,,,,,
806,6/3/2018 19:07,28.153,26.669,,,,,
807,6/3/2018 19:12,27.856,26.712,,,,,
808,6/3/2018 19:17,27.486,25.89,,,,,
809,6/3/2018 19:22,27.265,27.608,,,,,
810,6/3/2018 19:27,27.733,18.93,,,,,
811,6/3/2018 19:32,28.574,16.483,,,,,
812,6/3/2018 19:37,29.221,15,,,,,
813,6/3/2018 19:42,29.496,15,,,,,
814,6/3/2018 19:47,29.671,17.251,,,,,
815,6/3/2018 19:52,29.521,16.744,,,,,
816,6/3/2018 19:57,29.321,21.153,,,,,
817,6/3/2018 20:02,29.022,24.617,,,,,
818,6/3/2018 20:07,28.276,26.68,,,,,
819,6/3/2018 20:12,27.659,29.819,,,,,
820,6/3/2018 20:17,26.848,28.99,,,,,
821,6/3/2018 20:22,25.774,27.138,,,,,
822,6/3/2018 20:27,24.682,29.649,,,,,
823,6/3/2018 20:32,23.525,33.168,,,,,
824,6/3/2018 20:37,22.517,33.567,,,,,
825,6/3/2018 20:42,21.656,35.424,,,,,
826,6/3/2018 20:47,20.964,38.134,,,,,
827,6/3/2018 20:52,20.535,44.492,,,,,
828,6/3/2018 20:57,20.225,44.875,,,,,
829,6/3/2018 21:02,19.797,44.282,,,,,
830,6/3/2018 21:07,19.321,44.563,,,,,
831,6/3/2018 21:12,19.131,46.598,,,,,
832,6/3/2018 21:17,18.798,48.599,,,,,
833,6/3/2018 21:22,18.56,47.975,,,,,
834,6/3/2018 21:27,18.393,48.362,,,,,
835,6/3/2018 21:32,18.512,48.383,,,,,
836,6/3/2018 21:37,18.607,50.285,,,,,
837,6/3/2018 21:42,18.465,50.693,,,,,
838,6/3/2018 21:47,18.227,51.741,,,,,
839,6/3/2018 21:52,18.013,51.931,,,,,
840,6/3/2018 21:57,17.775,51.825,,,,,
841,6/3/2018 22:02,17.585,52.1,,,,,
842,6/3/2018 22:07,17.323,51.307,,,,,
843,6/3/2018 22:12,17.109,50.119,,,,,
844,6/3/2018 22:17,17.275,47.454,,,,,
845,6/3/2018 22:22,17.751,46.505,,,,,
846,6/3/2018 22:27,17.87,46.584,,,,,
847,6/3/2018 22:32,17.656,48.309,,,,,
848,6/3/2018 22:37,17.371,50.287,,,,,
849,6/3/2018 22:42,17.275,50.717,,,,,
850,6/3/2018 22:47,17.252,51.542,,,,,
851,6/3/2018 22:52,17.014,51.881,,,,,
852,6/3/2018 22:57,16.728,53.346,,,,,
853,6/3/2018 23:02,16.347,53.883,,,,,
854,6/3/2018 23:07,16.085,54.275,,,,,
855,6/3/2018 23:12,16.228,53.711,,,,,
856,6/3/2018 23:17,16.299,54.165,,,,,
857,6/3/2018 23:22,16.251,55.188,,,,,
858,6/3/2018 23:27,16.085,55.034,,,,,
859,6/3/2018 23:32,16.108,55.398,,,,,
860,6/3/2018 23:37,15.942,55.157,,,,,
861,6/3/2018 23:42,15.822,54.754,,,,,
862,6/3/2018 23:47,15.87,54.927,,,,,
863,6/3/2018 23:52,15.942,55.327,,,,,
864,6/3/2018 23:57,16.061,56.53,,,,,
865,6/4/2018 0:02,15.965,56.544,,,,,
866,6/4/2018 0:07,15.655,56.985,,,,,
867,6/4/2018 0:12,15.536,58.031,,,,,
868,6/4/2018 0:17,15.608,58.926,,,,,
869,6/4/2018 0:22,15.56,59.384,,,,,
870,6/4/2018 0:27,15.488,59.539,,,,,
871,6/4/2018 0:32,15.369,59.99,,,,,
872,6/4/2018 0:37,15.417,60.921,,,,,
873,6/4/2018 0:42,15.393,61.298,,,,,
874,6/4/2018 0:47,15.512,61.683,,,,,
875,6/4/2018 0:52,15.44,61.476,,,,,
876,6/4/2018 0:57,15.225,61.228,,,,,
877,6/4/2018 1:02,15.058,61.145,,,,,
878,6/4/2018 1:07,14.963,61.557,,,,,
879,6/4/2018 1:12,14.939,61.802,,,,,
880,6/4/2018 1:17,14.795,61.377,,,,,
881,6/4/2018 1:22,14.508,61.43,,,,,
882,6/4/2018 1:27,14.436,61.919,,,,,
883,6/4/2018 1:32,14.412,62.348,,,,,
884,6/4/2018 1:37,14.46,62.554,,,,,
885,6/4/2018 1:42,14.412,63.027,,,,,
886,6/4/2018 1:47,14.364,63.426,,,,,
887,6/4/2018 1:52,14.364,63.444,,,,,
888,6/4/2018 1:57,14.412,63.743,,,,,
889,6/4/2018 2:02,14.388,64.198,,,,,
890,6/4/2018 2:07,14.292,64.067,,,,,
891,6/4/2018 2:12,14.436,64.399,,,,,
892,6/4/2018 2:17,14.508,64.5,,,,,
893,6/4/2018 2:22,14.388,64.585,,,,,
894,6/4/2018 2:27,14.364,65.173,,,,,
895,6/4/2018 2:32,14.22,65.08,,,,,
896,6/4/2018 2:37,14.053,64.874,,,,,
897,6/4/2018 2:42,14.148,65.28,,,,,
898,6/4/2018 2:47,14.22,65.515,,,,,
899,6/4/2018 2:52,14.244,65.531,,,,,
900,6/4/2018 2:57,14.46,65.851,,,,,
901,6/4/2018 3:02,14.604,65.866,,,,,
902,6/4/2018 3:07,14.699,65.935,,,,,
903,6/4/2018 3:12,14.723,65.908,,,,,
904,6/4/2018 3:17,14.747,65.947,,,,,
905,6/4/2018 3:22,14.771,66.031,,,,,
906,6/4/2018 3:27,14.699,65.913,,,,,
907,6/4/2018 3:32,14.675,66.028,,,,,
908,6/4/2018 3:37,14.723,66.197,,,,,
909,6/4/2018 3:42,14.771,66.438,,,,,
910,6/4/2018 3:47,14.795,66.41,,,,,
911,6/4/2018 3:52,14.771,66.278,,,,,
912,6/4/2018 3:57,15.034,66.643,,,,,
913,6/4/2018 4:02,15.321,66.849,,,,,
914,6/4/2018 4:07,15.512,66.982,,,,,
915,6/4/2018 4:12,15.608,66.794,,,,,
916,6/4/2018 4:17,15.608,66.674,,,,,
917,6/4/2018 4:22,15.608,66.722,,,,,
918,6/4/2018 4:27,15.584,66.678,,,,,
919,6/4/2018 4:32,15.631,66.741,,,,,
920,6/4/2018 4:37,15.775,65.988,,,,,
921,6/4/2018 4:42,15.822,65.271,,,,,
922,6/4/2018 4:47,15.822,64.581,,,,,
923,6/4/2018 4:52,15.775,64.429,,,,,
924,6/4/2018 4:57,15.608,64.03,,,,,
925,6/4/2018 5:02,15.56,64.138,,,,,
926,6/4/2018 5:07,15.56,64.216,,,,,
927,6/4/2018 5:12,15.655,64.394,,,,,
928,6/4/2018 5:17,15.751,64.575,,,,,
929,6/4/2018 5:22,15.846,64.414,,,,,
930,6/4/2018 5:27,15.894,64.244,,,,,
931,6/4/2018 5:32,15.894,63.969,,,,,
932,6/4/2018 5:37,15.942,63.842,,,,,
933,6/4/2018 5:42,15.989,63.717,,,,,
934,6/4/2018 5:47,16.013,63.56,,,,,
935,6/4/2018 5:52,16.061,63.625,,,,,
936,6/4/2018 5:57,16.085,63.754,,,,,
937,6/4/2018 6:02,16.156,64.03,,,,,
938,6/4/2018 6:07,16.085,63.773,,,,,
939,6/4/2018 6:12,15.989,63.527,,,,,
940,6/4/2018 6:17,15.989,63.471,,,,,
941,6/4/2018 6:22,16.061,62.922,,,,,
942,6/4/2018 6:27,16.132,62.446,,,,,
943,6/4/2018 6:32,16.18,62.024,,,,,
944,6/4/2018 6:37,16.251,61.625,,,,,
945,6/4/2018 6:42,16.394,60.656,,,,,
946,6/4/2018 6:47,16.514,60.46,,,,,
947,6/4/2018 6:52,16.585,59.966,,,,,
948,6/4/2018 6:57,16.704,59.195,,,,,
949,6/4/2018 7:02,16.823,56.223,,,,,
950,6/4/2018 7:07,16.918,53.282,,,,,
951,6/4/2018 7:12,17.18,52.701,,,,,
952,6/4/2018 7:17,17.418,52.056,,,,,
953,6/4/2018 7:22,17.632,50.295,,,,,
954,6/4/2018 7:27,17.87,49.202,,,,,
955,6/4/2018 7:32,17.894,49.22,,,,,
956,6/4/2018 7:37,18.037,48.809,,,,,
957,6/4/2018 7:42,18.346,47.452,,,,,
958,6/4/2018 7:47,18.988,46.022,,,,,
959,6/4/2018 7:52,19.44,44.444,,,,,
960,6/4/2018 7:57,19.392,44.034,,,,,
961,6/4/2018 8:02,19.131,44.606,,,,,
962,6/4/2018 8:07,18.702,44.873,,,,,
963,6/4/2018 8:12,18.726,46.371,,,,,
964,6/4/2018 8:17,18.917,46.228,,,,,
965,6/4/2018 8:22,18.94,45.86,,,,,
966,6/4/2018 8:27,18.702,44.524,,,,,
967,6/4/2018 8:32,18.679,44.865,,,,,
968,6/4/2018 8:37,18.821,44.655,,,,,
969,6/4/2018 8:42,19.107,45.099,,,,,
970,6/4/2018 8:47,19.083,45.045,,,,,
971,6/4/2018 8:52,18.917,44.807,,,,,
972,6/4/2018 8:57,18.988,45.242,,,,,
973,6/4/2018 9:02,19.202,47.077,,,,,
