Plot Title: HDT,,,,,,
288,12/12/2018 23:50,15.393,77.014,,,
289,12/13/2018 0:05,15.393,76.762,,,
290,12/13/2018 0:20,15.393,76.537,,,
291,12/13/2018 0:35,15.393,76.368,,,
292,12/13/2018 0:50,15.393,76.003,,,
293,12/13/2018 1:05,15.369,76.785,,,
294,12/13/2018 1:20,15.417,76.514,,,
295,12/13/2018 1:35,15.369,76.054,,,
296,12/13/2018 1:50,15.369,76.644,,,
297,12/13/2018 2:05,15.345,75.599,,,
298,12/13/2018 2:20,15.393,75.806,,,
299,12/13/2018 2:35,15.345,75.796,,,
300,12/13/2018 2:50,15.393,75.27,,,
301,12/13/2018 3:05,15.321,75.537,,,
302,12/13/2018 3:20,15.345,75.288,,,
303,12/13/2018 3:35,15.297,75.87,,,
304,12/13/2018 3:50,15.345,75.796,,,
305,12/13/2018 4:05,15.297,75.561,,,
306,12/13/2018 4:20,15.297,75.25,,,
307,12/13/2018 4:35,15.321,75.537,,,
308,12/13/2018 4:50,15.345,75.034,,,
309,12/13/2018 5:05,16.037,73.099,,,
310,12/13/2018 5:20,16.561,70.646,,,
311,12/13/2018 5:35,16.585,70.39,,,
312,12/13/2018 5:50,16.609,70.077,,,
313,12/13/2018 6:05,17.204,72.583,,,
314,12/13/2018 6:20,19.987,65.908,,,
315,12/13/2018 6:35,20.249,65.388,,,
316,12/13/2018 6:50,20.368,65.647,,,
317,12/13/2018 7:05,21.298,66.167,,,
318,12/13/2018 7:20,24.344,60.745,,,
319,12/13/2018 7:35,24.731,60.222,,,
320,12/13/2018 7:50,24.755,60.595,,,
321,12/13/2018 8:05,25.506,60.591,,,
322,12/13/2018 8:20,27.462,56.532,,,
323,12/13/2018 8:35,27.585,55.858,,,
324,12/13/2018 8:50,27.708,56.191,,,
325,12/13/2018 9:05,28.549,55.365,,,
326,12/13/2018 9:20,29.772,52.671,,,
327,12/13/2018 9:35,29.897,52.592,,,
328,12/13/2018 9:50,29.947,52.535,,,
329,12/13/2018 10:05,30.023,52.256,,,
330,12/13/2018 10:20,29.947,52.246,,,
331,12/13/2018 10:35,29.998,51.514,,,
332,12/13/2018 10:50,29.947,52.182,,,
333,12/13/2018 11:05,29.998,52.413,,,
334,12/13/2018 11:20,29.922,52.403,,,
335,12/13/2018 11:35,29.947,52.374,,,
336,12/13/2018 11:50,30.023,52.513,,,
337,12/13/2018 12:05,29.998,52.702,,,
338,12/13/2018 12:20,29.998,53.278,,,
339,12/13/2018 12:35,29.973,53.275,,,
340,12/13/2018 12:50,29.998,53.406,,,
341,12/13/2018 13:05,29.973,53.531,,,
342,12/13/2018 13:20,29.947,53.655,,,
343,12/13/2018 13:35,30.023,53.985,,,
344,12/13/2018 13:50,29.973,53.786,,,
345,12/13/2018 14:05,29.922,54.131,,,
346,12/13/2018 14:20,29.998,53.854,,,
347,12/13/2018 14:35,29.947,54.294,,,
348,12/13/2018 14:50,29.973,54.297,,,
349,12/13/2018 15:05,29.973,54.169,,,
350,12/13/2018 15:20,29.973,54.361,,,
351,12/13/2018 15:35,29.922,54.577,,,
352,12/13/2018 15:50,29.973,54.584,,,
353,12/13/2018 16:05,29.973,54.425,,,
354,12/13/2018 16:20,29.947,54.74,,,
355,12/13/2018 16:35,29.998,54.46,,,
356,12/13/2018 16:50,29.998,54.301,,,
357,12/13/2018 17:05,29.998,54.301,,,
358,12/13/2018 17:20,29.947,54.549,,,
359,12/13/2018 17:35,29.947,55.153,,,
360,12/13/2018 17:50,29.922,55.309,,,
361,12/13/2018 18:05,29.022,55.94,,,
362,12/13/2018 18:20,27.93,58.045,,,
363,12/13/2018 18:35,27.856,58.096,,,
364,12/13/2018 18:50,27.757,58.144,,,
365,12/13/2018 19:05,27.044,58.286,,,
366,12/13/2018 19:20,25.118,61.697,,,
367,12/13/2018 19:35,24.973,61.858,,,
368,12/13/2018 19:50,24.876,61.934,,,
369,12/13/2018 20:05,23.934,61.629,,,
370,12/13/2018 20:20,20.988,67.955,,,
371,12/13/2018 20:35,20.654,68.22,,,
372,12/13/2018 20:50,20.583,68.62,,,
373,12/13/2018 21:05,19.844,65.259,,,
374,12/13/2018 21:20,17.228,71.205,,,
375,12/13/2018 21:35,16.775,72.04,,,
376,12/13/2018 21:50,16.728,72.376,,,
377,12/13/2018 22:05,15.918,75.772,,,
378,12/13/2018 22:20,15.512,79.272,,,
379,12/13/2018 22:35,15.393,78.412,,,
380,12/13/2018 22:50,15.369,79.019,,,
381,12/13/2018 23:05,15.369,77.513,,,
382,12/13/2018 23:20,15.321,77.783,,,
383,12/13/2018 23:35,15.369,77.932,,,
384,12/13/2018 23:50,15.369,77.653,,,
385,12/14/2018 0:05,15.297,77.694,,,
386,12/14/2018 0:20,15.345,76.892,,,
387,12/14/2018 0:35,15.345,76.134,,,
388,12/14/2018 0:50,15.273,76.877,,,
389,12/14/2018 1:05,15.297,76.096,,,
390,12/14/2018 1:20,15.297,76.405,,,
391,12/14/2018 1:35,15.273,76.428,,,
392,12/14/2018 1:50,15.321,76.297,,,
393,12/14/2018 2:05,15.273,75.33,,,
394,12/14/2018 2:20,15.297,75.758,,,
395,12/14/2018 2:35,15.273,75.668,,,
396,12/14/2018 2:50,15.249,75.973,,,
397,12/14/2018 3:05,15.297,75.335,,,
398,12/14/2018 3:20,15.273,75.697,,,
399,12/14/2018 3:35,15.321,75.255,,,
400,12/14/2018 3:50,15.273,74.85,,,
401,12/14/2018 4:05,15.297,75.081,,,
402,12/14/2018 4:20,15.321,74.747,,,
403,12/14/2018 4:35,15.225,74.784,,,
404,12/14/2018 4:50,15.225,75.968,,,
405,12/14/2018 5:05,16.061,73.218,,,
406,12/14/2018 5:20,16.537,70.554,,,
407,12/14/2018 5:35,16.585,70.246,,,
408,12/14/2018 5:50,16.609,70.308,,,
409,12/14/2018 6:05,17.18,73.095,,,
410,12/14/2018 6:20,20.011,66.951,,,
411,12/14/2018 6:35,20.321,66.353,,,
412,12/14/2018 6:50,20.392,66.247,,,
413,12/14/2018 7:05,21.346,66.772,,,
414,12/14/2018 7:20,24.32,61.569,,,
415,12/14/2018 7:35,24.658,61.286,,,
416,12/14/2018 7:50,24.706,61.57,,,
417,12/14/2018 8:05,25.482,61.264,,,
418,12/14/2018 8:20,27.413,57.904,,,
419,12/14/2018 8:35,27.56,57.77,,,
420,12/14/2018 8:50,27.659,58.004,,,
421,12/14/2018 9:05,28.475,56.87,,,
422,12/14/2018 9:20,29.696,54.863,,,
423,12/14/2018 9:35,29.872,54.633,,,
424,12/14/2018 9:50,29.872,54.028,,,
425,12/14/2018 10:05,29.897,54.286,,,
426,12/14/2018 10:20,29.922,54.481,,,
427,12/14/2018 10:35,29.922,54.099,,,
428,12/14/2018 10:50,29.947,53.847,,,
429,12/14/2018 11:05,29.897,53.488,,,
430,12/14/2018 11:20,29.947,53.495,,,
431,12/14/2018 11:35,29.947,53.527,,,
432,12/14/2018 11:50,29.947,53.463,,,
433,12/14/2018 12:05,29.947,53.527,,,
434,12/14/2018 12:20,29.947,53.239,,,
435,12/14/2018 12:35,29.998,53.054,,,
436,12/14/2018 12:50,29.947,52.983,,,
437,12/14/2018 13:05,29.973,52.795,,,
438,12/14/2018 13:20,29.998,52.638,,,
439,12/14/2018 13:35,29.998,52.542,,,
440,12/14/2018 13:50,29.973,52.699,,,
441,12/14/2018 14:05,29.998,52.926,,,
442,12/14/2018 14:20,29.947,52.951,,,
443,12/14/2018 14:35,29.922,52.563,,,
444,12/14/2018 14:50,29.973,52.538,,,
445,12/14/2018 15:05,29.947,52.471,,,
446,12/14/2018 15:20,29.973,52.538,,,
447,12/14/2018 15:35,29.973,52.41,,,
448,12/14/2018 15:50,29.973,52.346,,,
449,12/14/2018 16:05,29.947,52.342,,,
450,12/14/2018 16:20,29.973,52.602,,,
451,12/14/2018 16:35,29.973,52.731,,,
452,12/14/2018 16:50,29.947,52.503,,,
453,12/14/2018 17:05,29.922,51.922,,,
454,12/14/2018 17:20,29.922,52.531,,,
455,12/14/2018 17:35,29.922,52.563,,,
456,12/14/2018 17:50,29.973,52.474,,,
457,12/14/2018 18:05,29.022,53.526,,,
458,12/14/2018 18:20,27.955,55.185,,,
459,12/14/2018 18:35,27.856,55.392,,,
460,12/14/2018 18:50,27.757,55.788,,,
461,12/14/2018 19:05,27.019,56.341,,,
462,12/14/2018 19:20,25.142,58.959,,,
463,12/14/2018 19:35,25.021,58.723,,,
464,12/14/2018 19:50,24.876,59.103,,,
465,12/14/2018 20:05,23.814,59.832,,,
466,12/14/2018 20:20,20.964,65.183,,,
467,12/14/2018 20:35,20.654,65.667,,,
468,12/14/2018 20:50,20.511,65.762,,,
469,12/14/2018 21:05,19.844,63.706,,,
470,12/14/2018 21:20,17.228,69.671,,,
471,12/14/2018 21:35,16.775,70.397,,,
472,12/14/2018 21:50,16.728,70.475,,,
473,12/14/2018 22:05,15.87,73.494,,,
474,12/14/2018 22:20,15.464,76.692,,,
475,12/14/2018 22:35,15.369,76.672,,,
476,12/14/2018 22:50,15.321,76.859,,,
477,12/14/2018 23:05,15.345,76.583,,,
478,12/14/2018 23:20,15.321,76.494,,,
479,12/14/2018 23:35,15.297,76.658,,,
480,12/14/2018 23:50,15.321,76.325,,,
481,12/15/2018 0:05,15.321,76.55,,,
482,12/15/2018 0:20,15.297,76.686,,,
483,12/15/2018 0:35,15.321,76.129,,,
484,12/15/2018 0:50,15.345,76.049,,,
485,12/15/2018 1:05,15.273,75.922,,,
486,12/15/2018 1:20,15.321,76.382,,,
487,12/15/2018 1:35,15.321,76.213,,,
488,12/15/2018 1:50,15.273,76.006,,,
489,12/15/2018 2:05,15.345,75.88,,,
490,12/15/2018 2:20,15.321,76.382,,,
491,12/15/2018 2:35,15.297,76.039,,,
492,12/15/2018 2:50,15.321,76.325,,,
493,12/15/2018 3:05,15.297,76.236,,,
494,12/15/2018 3:20,15.297,76.349,,,
495,12/15/2018 3:35,15.345,75.458,,,
496,12/15/2018 3:50,15.273,76.006,,,
497,12/15/2018 4:05,15.321,75.678,,,
498,12/15/2018 4:20,15.297,75.561,,,
499,12/15/2018 4:35,15.273,75.725,,,
500,12/15/2018 4:50,15.225,76.025,,,
501,12/15/2018 5:05,16.061,73.361,,,
502,12/15/2018 5:20,16.561,70.934,,,
503,12/15/2018 5:35,16.609,70.51,,,
504,12/15/2018 5:50,16.609,70.25,,,
505,12/15/2018 6:05,17.18,73.066,,,
506,12/15/2018 6:20,20.011,67.277,,,
507,12/15/2018 6:35,20.344,66.773,,,
508,12/15/2018 6:50,20.416,66.875,,,
509,12/15/2018 7:05,21.346,67.099,,,
510,12/15/2018 7:20,24.32,61.722,,,
511,12/15/2018 7:35,24.634,61.19,,,
512,12/15/2018 7:50,24.706,61.11,,,
513,12/15/2018 8:05,25.458,60.552,,,
514,12/15/2018 8:20,27.437,57.595,,,
515,12/15/2018 8:35,27.536,57.202,,,
516,12/15/2018 8:50,27.659,56.75,,,
517,12/15/2018 9:05,28.698,54.785,,,
518,12/15/2018 9:20,29.922,53.716,,,
519,12/15/2018 9:35,30.073,53.609,,,
520,12/15/2018 9:50,30.098,53.548,,,
521,12/15/2018 10:05,29.947,55.503,,,
522,12/15/2018 10:20,28.624,37.55,,,
523,12/15/2018 10:35,28.227,41.063,,,
524,12/15/2018 10:50,27.881,47.465,,,
525,12/15/2018 11:05,27.486,51.721,,,
526,12/15/2018 11:20,27.142,55.163,,,
527,12/15/2018 11:35,30.098,53.484,,,
528,12/15/2018 11:50,29.973,53.371,,,
529,12/15/2018 12:05,30.098,53.292,,,
530,12/15/2018 12:20,29.973,53.307,,,
531,12/15/2018 12:35,29.973,52.955,,,
532,12/15/2018 12:50,30.023,52.545,,,
533,12/15/2018 13:05,30.023,52.417,,,
534,12/15/2018 13:20,30.048,52.324,,,
535,12/15/2018 13:35,30.023,52.385,,,
536,12/15/2018 13:50,29.998,52.51,,,
537,12/15/2018 14:05,30.048,52.388,,,
538,12/15/2018 14:20,29.973,52.538,,,
539,12/15/2018 14:35,30.023,52.224,,,
540,12/15/2018 14:50,30.048,52.292,,,
541,12/15/2018 15:05,30.048,52.356,,,
542,12/15/2018 15:20,30.048,52.196,,,
543,12/15/2018 15:35,30.023,52.353,,,
544,12/15/2018 15:50,29.998,52.189,,,
545,12/15/2018 16:05,30.023,52.288,,,
546,12/15/2018 16:20,30.048,52.196,,,
547,12/15/2018 16:35,30.098,51.881,,,
548,12/15/2018 16:50,30.023,51.967,,,
549,12/15/2018 17:05,29.973,51.768,,,
550,12/15/2018 17:20,29.998,51.61,,,
551,12/15/2018 17:35,30.073,51.395,,,
552,12/15/2018 17:50,30.073,51.299,,,
553,12/15/2018 18:05,29.022,52.633,,,
554,12/15/2018 18:20,28.029,54.341,,,
555,12/15/2018 18:35,27.93,54.517,,,
556,12/15/2018 18:50,27.905,54.26,,,
557,12/15/2018 19:05,27.191,54.634,,,
558,12/15/2018 19:20,25.239,57.297,,,
559,12/15/2018 19:35,25.142,57.78,,,
560,12/15/2018 19:50,24.997,57.882,,,
561,12/15/2018 20:05,23.886,58.857,,,
562,12/15/2018 20:20,21.036,63.757,,,
563,12/15/2018 20:35,20.749,64.368,,,
564,12/15/2018 20:50,20.654,64.442,,,
565,12/15/2018 21:05,19.821,63.132,,,
566,12/15/2018 21:20,17.228,68.565,,,
567,12/15/2018 21:35,16.799,69.068,,,
568,12/15/2018 21:50,16.728,69.287,,,
569,12/15/2018 22:05,15.87,72.266,,,
570,12/15/2018 22:20,15.536,74.762,,,
571,12/15/2018 22:35,15.393,74.874,,,
572,12/15/2018 22:50,15.393,74.931,,,
573,12/15/2018 23:05,15.393,74.393,,,
574,12/15/2018 23:20,15.321,75.537,,,
575,12/15/2018 23:35,15.369,75.265,,,
576,12/15/2018 23:50,15.345,75.26,,,
577,12/16/2018 0:05,,,Logged,,
578,12/16/2018 0:20,,,,Logged,Logged
